"title","link","published","summary","label"
"BBC","https://www.google.com/url?rct=j\a=t\rl=https://www.bbc.com/n= ews/articles/cly8y1kglkpo\t=ga\d=CAEYACoTMjExNzg1OTYzMjk4ODkyOTM5NzIaNjM1NWV= hYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw16PebaHc94RvUBbvVHWzQV","2025-05-09 00:00:00","""Is Ivo y Coast's ed ca d politics a ow goal fo democ ac= y afte Tidja e Thiam's ba. Afte the death i 2023 of fo me P eside t He i Ko = a B, lo g-se vi g leade of the oppositio Democ atic Pa ty of Ivo y = Coast (PDCI), Thiam was ...""","0"
"Ba ch= a t.com","https://www.google.com/url?rct=j\a=t\rl=https://www.barchart.= com/story/news/32268802/ivory-coast-mid-crop-concerns-underpin-cocoa-prices\= t=ga\d=CAEYASoTMjExNzg1OTYzMjk4ODkyOTM5NzIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46V= VM\sg=AOvVaw1WCkkr9jLc3thp1ea1KZ9X","2025-05-09 00:00:00","""Ivo y Coast Mid-C op Co ce s U de pi Cocoa P ices. O Ap il 25, NY cocoa posted a 2-1/2 mo th high o su= pply co ce s as the pace of Ivo y Coast cocoa expo ts has slowed. Mo day's = gove me t data ...""","0"
"The G= lobe a d Mail","https://www.google.com/url?rct=j\a=t\rl=https://www.theglobea= ndmail.com/investing/markets/commodities/CTV23/pressreleases/32268803/ivory-= coast-mid-crop-concerns-underpin-cocoa-prices/\t=ga\d=CAEYAioTMjExNzg1OTYzMj= k4ODkyOTM5NzIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw2R1NCAmLuns5d32t5= Y7Oy8","2025-05-09 00:00:00","""Ivo y Coast Mid-C op Co ce s U de pi Cocoa P ices. Cocoa p ocesso s a e complai i g about the c op's qua= lity a d have ejected t uckloads of Ivo y Coast cocoa bea s. P ocesso s sai= d about 5% to 6% of ...""","0"
"IOL","https://www.google.com/url?rct=j\a=t\rl=https://iol.co.za/tra= vel/travel-news/4535557992480768/\t=ga\d=CAEYAyoTMjExNzg1OTYzMjk4ODkyOTM5NzI= aNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3rPXOdEjewYZrWeX1S1MR4","2025-05-09 00:00:00","""US impo t ba o ivo y take too fa ?. Fou busi essme we e taki g stock to Flo ida fo a = a ual a tiques fai whe they we e stopped at Miami ai po t fo t yi g to b= i g ivo y i to the ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.theeastsiderla.com/lifestyle/pets_and_wildlife/the-elephant-in-the-room-blumenfield-zoo-ceo-square-off/article_e6629948-5040-4bd4-99b5-9aa9049bea21.html\t=ga\d=CAEYACoTMjY3MTc5MDU1OTQ1NDIyMDg1MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1TbfLVeP8mxb9ywkKH3JYj","2025-05-07 00:00:00","""The elepha t i the oom: Blume field, Zoo CEO squa e off | Pets A d Wildlife. A elepha t with two tusks faci g fo wa d. Billy, a Asia Elepha t. Photo by Jamie Pham | P ovided by L.A. Zoo. Los Feliz -- Te sio s a e g owi g ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/en-us/news/technology/news-15m-raised-to-resurrect-the-woolly-mammoth-using-new-crispr-technology/ar-AA1EhfXT\t=ga\d=CAEYASoTMjY3MTc5MDU1OTQ1NDIyMDg1MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw0H90tEvVZ3aOxxTDqEy0ZM","2025-05-07 00:00:00","""News: $15m Raised To Resu ect The Woolly Mammoth Usi g New CRISPR Tech ology. I you pe iphe y, a g eat beast t u dles. It sta ds twelve feet tall, its elepha ti e body cove ed i fu . Ivo y tusks exte d i e feet f om its ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.theeastsi= derla.com/lifestyle/pets_and_wildlife/the-elephant-in-the-room-blumenfield-z= oo-ceo-square-off/article_e6629948-5040-4bd4-99b5-9aa9049bea21.html\t=ga\d=C= AEYACoTMjY3MTc5MDU1OTQ1NDIyMDg1MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AO= vVaw1TbfLVeP8mxb9ywkKH3JYj","2025-05-07 00:00:00","""The elepha t i the oom: Blume field, Zoo CEO squa e off |= Pets A d Wildlife. A elepha t with two tusks faci g fo wa d. Billy, a = Asia Elepha t. Photo by Jamie Pham | P ovided by L.A. Zoo. Los Feliz -- Te = sio s a e g owi g ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/e= n-us/news/technology/news-15m-raised-to-resurrect-the-woolly-mammoth-using-n= ew-crispr-technology/ar-AA1EhfXT\t=ga\d=CAEYASoTMjY3MTc5MDU1OTQ1NDIyMDg1MTIa= ODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw0H90tEvVZ3aOxxTDqEy0ZM","2025-05-07 00:00:00","""News: $15m Raised To Resu ect The Woolly Mammoth Usi g New= CRISPR Tech ology. I you pe iphe y, a g eat beast t u dles. It sta ds = twelve feet tall, its elepha ti e body cove ed i fu . Ivo y tusks exte d i= e feet f om its ...""","0"
"MSN","https= ://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/en-us/lifestyle/lifes= tyle-buzz/lewis-hamilton-s-ivory-suit-was-the-talk-of-the-met-gala/ar-AA1EdH= yx\t=ga\d=CAEYACoTMTkyODE1Mzg2NTg4MTc0ODc1MzIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW= 46VVM\sg=AOvVaw2nc2oH_QcQuDa-Nrcx2BeC","2025-05-06 00:00:00","""Lewis Hamilto 's Ivo y Suit W= as the Talk of the Met Gala. A c opped ivo y ja= cket sat just above a pai of st iped tuxedo t ouse s, f om which a meticulo= usly emb oide ed sash flowed. O I stag am, McNeal ...""","0"
"Unknown Source","https://www.google.com/= url?rct=j\a=t\rl=https://www.youtube.com/watch%3Fv%3DUz8i62a2KmQ\t=ga\d=CAEY= ASoTMTkyODE1Mzg2NTg4MTc0ODc1MzIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVa= w1PwC99cwrNO_mN61I13sX8","2025-05-06 00:00:00","""Catholic faithful i Ivo y Coast weigh possibility of Af ica pope= as they mou Pope F a cis. (1 May 2025) RESTRICTION= SUMMARY: ASSOCIATED PRESS Abidja , Ivo y Coast - 30 Ap il 2025 1. Wide shot= of Abidja 's St. Paul's Cathed al 2.""","0"
"Unknown Source","http= s://www.google.com/url?rct=j\a=t\rl=https://www.rmpbs.org/blogs/science-envi= ronment/animal-trafficking-denver-warehouse\t=ga\d=CAEYAioTMTkyODE1Mzg2NTg4M= Tc0ODc1MzIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw1oz_fQxv9ysDlvkb_otH= kz","2025-05-06 00:00:00","""I si= de the De ve wa ehouse filled with illegal wildlife p oducts | Rocky Mou ta= i PBS. Bea teeth, lio claws a d elepha t ivo y fil= l buckets. Video: Co mac McC immo , Rocky Mou tai PBS.""","0"
"N/A","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/e= n-us/lifestyle/lifestyle-buzz/lewis-hamilton-s-ivory-suit-was-the-talk-of-th= e-met-gala/ar-AA1EdHyx\t=ga\d=CAEYACoTMTkyODE1Mzg2NTg4MTc0ODc1MzIaNjM1NWVhYT= FhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw2nc2oH_QcQuDa-Nrcx2BeC","2025-05-06 00:00:00","""Lewis Hamilto 's Ivo y Suit Was the Talk of the Met Gala. A c opped ivo y jacket sat just above a pai of st ip= ed tuxedo t ouse s, f om which a meticulously emb oide ed sash flowed. O I = stag am, McNeal ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3DUz8i62a2KmQ\t=ga\d=CAEYASoTMTkyODE1Mzg2NTg4MTc0ODc1MzIaNjM1NW= VhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw1PwC99cwrNO_mN61I13sX8","2025-05-06 00:00:00","""Catholic faithful i Ivo y Coast weigh possibility of Af ic= a pope as they mou Pope F a cis. (1 May 2025) RESTRICTION SUMMARY: ASSOCIATED PRESS Ab= idja , Ivo y Coast - 30 Ap il 2025 1. Wide shot of Abidja 's St. Paul's Cath= ed al 2.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.rmpbs.org= /blogs/science-environment/animal-trafficking-denver-warehouse\t=ga\d=CAEYAi= oTMTkyODE1Mzg2NTg4MTc0ODc1MzIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw1= oz_fQxv9ysDlvkb_otHkz","2025-05-06 00:00:00","""I side the De ve wa ehouse filled with illegal wildlife p = oducts | Rocky Mou tai PBS. Bea teeth, lio claws a d elepha t ivo y fill bucket= s. Video: Co mac McC immo , Rocky Mou tai PBS.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3DuBuB7N5rEvc\t=ga\d=CAEYAyoTMTkyODE1Mzg2NTg4MTc0ODc1MzIaNjM1NW= VhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3WTyMXX-hQ52VS3LEc0jhW","2025-05-06 00:00:00","""Catholic faithful i Ivo y Coast weigh possibility of Af ic= a pope as they mou Pope F a cis. (1 May 2025) RESTRICTION SUMMARY: ASSOCIATED PRESS Ab= idja , Ivo y Coast - 30 Ap il 2025 1. Wide shot of the cathed al 2.""","0"
"Af ica I tellige ce","https://www.google.com/url?rct=j\a=t\rl=https://www.africaintellig= ence.com/west-africa/2025/05/05/abdourahmane-cisse-prospecting-for-lazard-in= -abidjan,110443775-bre\t=ga\d=CAEYASoTNDg1NzExOTIzNjM0MTI1MTE1NTIaNjM1NWVhYT= FhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3yOPkQZdzuSeImkoN8ywuC","2025-05-05 00:00:00","""Ivo y Coast : Abdou ahma e Ciss p ospect= i g fo Laza d i Abidja. The = busi ess ba k is cou ti g o the fo me oil mi iste to eestablish elatio = s with Ivo y Coast. His k ow-how gai ed the ba k a audie ce with ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://africa.busine= ssinsider.com/local/lifestyle/disqualified-presidential-candidate-thiam-vows= -to-fight-on-in-ivory-coast/9c3ljvh\t=ga\d=CAEYACoTNDg1NzExOTIzNjM0MTI1MTE1N= TIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3fUJo3qK8kJtdoPqB7CVLI","2025-05-05 00:00:00","""Disqualified p eside tial ca didate, Thiam vows to fight o = i Ivo y Coast. Tidja e Thiam, a fo me i te atio al ba ke a d lead= e of Ivo y Coasts mai oppositio pa ty, has told the BBC he is dete mi ed = to challe ge a ...""","0"
"Af ica I tellige ce","https://www.google.com/url?rct=j\a=t\rl=https://www.africaint= elligence.com/west-africa/2025/05/05/abdourahmane-cisse-prospecting-for-laza= rd-in-abidjan,110443775-bre\t=ga\d=CAEYASoTNDg1NzExOTIzNjM0MTI1MTE1NTIaNjM1N= WVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3yOPkQZdzuSeImkoN8ywuC","2025-05-05 00:00:00","""Ivo y Coast : Abdou ahma e Ciss p ospecti g fo Laza d i = Abidja. The busi ess ba k is cou ti g o the fo me oil mi is= te to eestablish elatio s with Ivo y Coast. His k ow-how gai ed the ba k = a audie ce with ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://mg.co.za/the-= green-guardian/2025-05-05-covid-19-and-crackdowns-slash-ivory-and-pangolin-s= cale-trade/\t=ga\d=CAEYAioTNDg1NzExOTIzNjM0MTI1MTE1NTIaNjM1NWVhYTFhYWNjMjcyZ= Dpjb206ZW46VVM\sg=AOvVaw3hmLDZjaqutqlhAKBk49rH","2025-05-05 00:00:00","""Covid a d c ackdow s slash ivo y a d pa goli scale t ade -= The Mail \Gua dia. It p ese ts a updated a alysis of ivo y a d pa goli = scale t afficki g t e ds ove the past decade, compa i g the p e-pa demic p= e iod f om 2015 to ...""","0"
"Mo= de Gha a","https://www.google.com/url?rct=j\a=t\rl=https://www.moderngha= na.com/news/1397090/icoast-opposition-rallies-to-support-barred-candi.html\t= =ga\d=CAEYAyoTNDg1NzExOTIzNjM0MTI1MTE1NTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VV= M\sg=AOvVaw1irpbMnGXnFGiODBWmCbNf","2025-05-05 00:00:00","""I.Coast oppositio allies to suppo t ba ed ca didate. Thousa ds of suppo te s of Ivo y Coast's oppositio c= a didate Tidja e Thiam gathe ed i Abidja o Satu day to p otest agai st hi= s exclusio f om ...""","0"
"The Globe a d Mail=","https://www.google.com/url?rct=j\a=t\rl=htt= ps://www.theglobeandmail.com/investing/markets/commodities/SBN22/pressreleas= es/32189801/cocoa-prices-supported-by-ivory-coast-mid-crop-quality-issues/\t= =ga\d=CAEYAioTNzc1NjgxMTQzMTI3NzY2MDA4ODIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VV= M\sg=AOvVaw0E6-VkGacFdt3umW-zHZAx","2025-05-04 00:00:00","""Cocoa = P ices Suppo ted by Ivo y Coast Mid-C op Quality Issues. O Wed esday, cocoa p ices fell to 1-week lows o d= ema d co ce s. Chocolate make He shey Co. epo ted that Q1 sales fell -14%= a d said it ...""","0"
"Natu e","https://www.google.com/url?rct=j\a=t\rl=https://www.nature.co= m/articles/s41598-025-98915-y\t=ga\d=CAEYACoTNzc1NjgxMTQzMTI3NzY2MDA4ODIaNjM= 1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw03CLFRZ3UbXBBlmes8a9hF","2025-05-04 00:00:00","""T a sfe lea i g f om i o ga ic mate ials to ivo y detecti= o | Scie tific Repo ts. This pape desc ibes the automatic ide tificatio of = ivo y usi g Rama spect oscopy data a d deep eu al etwo k (DNN) models p e= -t ai ed o ...""","0"
"IOL","https://www.google.com/url?rct=j\a=t\rl=https://iol.co.za/new= s/africa/fears-for-elephants-as-ivory-sales-debated-476178/\t=ga\d=CAEYASoTN= zc1NjgxMTQzMTI3NzY2MDA4ODIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw2zTX= d30khOF0Cdz3eItMBz","2025-05-04 00:00:00","""Fea s fo elepha ts as ivo y sales debated. The i te atio al commu ity is to debate p oposals f = om Ta za ia a d Zambia to allow a o e-time sale of ivo y to clea out stockp= iles.""","0"
"The Globe a d Mail","https://www.google.com/url?rct=j\a=t\rl=https://www.theglobea= ndmail.com/investing/markets/commodities/SBN22/pressreleases/32189801/cocoa-= prices-supported-by-ivory-coast-mid-crop-quality-issues/\t=ga\d=CAEYAioTNzc1= NjgxMTQzMTI3NzY2MDA4ODIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw0E6-VkG= acFdt3umW-zHZAx","2025-05-04 00:00:00","""Cocoa P ices Suppo ted by Ivo y Coast Mid-C op Quality Issu= es. O Wed esday, cocoa p ices fell to 1-week lows o dem= a d co ce s. Chocolate make He shey Co. epo ted that Q1 sales fell -14% a= d said it ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.bollywood= shaadis.com/articles/siddhant-issar-marries-costar-surbhi-shukla-63222\t=ga\= d=CAEYAyoTNzc1NjgxMTQzMTI3NzY2MDA4ODIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg= =AOvVaw0fKw9das49TW3zsVqLR1LC","2025-05-04 00:00:00","""Pu eet Issa 's So , Siddha t Issa Ma ies Co-sta , Su bhi = Shukla, B ide Stu s I Ivo y Lehe ga. I the pictu es f om thei eceptio , Su bhi Shukla l= ooked ethe eal i a heavily embellished ivo y lehe ga with za i wo k a d i t= icate golde ...""","0"
"The= Ta za ia Times","https://www.google.co= m/url?rct=j\a=t\rl=https://tanzaniatimes.net/pangolin-scales-overtake-elepha= nt-tusks-in-wildlife-trafficking-rackets/\t=ga\d=CAEYACoUMTg0MjkwMjMwNzEwOTY= 2OTgwNjIyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw0hxOIn7NZKV9vVppcBfYd= m","2025-05-03 00:00:00","""= Pa goli scales ove take elepha t tusks i wildlife t afficki g acket. Du i g the same pe iod, ove 193 to = es of elepha t ivo y we e co fiscated, li ked to a estimated 19,300 elepha= ts, the a alysis stated. By 2016, ...""","0"
"MS= N","https://www.google.com/url?rct=j\a=t\r= l=http://www.msn.com/en-us/lifestyle/lifestyle-buzz/officials-bust-smugglers= -carrying-shocking-contraband-investigation-will-determine-the-full-extent-o= f-their-involvement/ar-AA1D8BIZ%3Fapiversion%3Dv2%26noservercache%3D1%26doms= him%3D1%26renderwebcomponents%3D1%26wcseo%3D1%26batchservertelemetry%3D1%26n= oservertelemetry%3D1\t=ga\d=CAEYASoUMTg0MjkwMjMwNzEwOTY2OTgwNjIyGjgwNDUxZDVi= ZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw2f1PjmARbbQKYahDaDCITe","2025-05-03 00:00:00","""Officials bust smuggle s c= a yi g shocki g co t aba d: 'I vestigatio will dete mi e the full .... The smuggle s we e fou d to have app oximately 14 = kilog ams (a ou d 31 pou ds) of elepha t tusks. How To Bo ow F om You Home= Without Touchi g ...""","0"
"The Ta za ia Times","https://www.google.com/url?rct=j\a=t\rl=https://tanzaniatimes= .net/pangolin-scales-overtake-elephant-tusks-in-wildlife-trafficking-rackets= /\t=ga\d=CAEYACoUMTg0MjkwMjMwNzEwOTY2OTgwNjIyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmV= uOlVT\sg=AOvVaw0hxOIn7NZKV9vVppcBfYdm","2025-05-03 00:00:00","""Pa goli scales ove take elepha t tusks i wildlife t affic= ki g acket. Du i g the same pe iod, ove 193 to es of elepha t i= vo y we e co fiscated, li ked to a estimated 19,300 elepha ts, the a alysis= stated. By 2016, ...""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=http://www.msn.com/en= -us/lifestyle/lifestyle-buzz/officials-bust-smugglers-carrying-shocking-cont= raband-investigation-will-determine-the-full-extent-of-their-involvement/ar-= AA1D8BIZ%3Fapiversion%3Dv2%26noservercache%3D1%26domshim%3D1%26renderwebcomp= onents%3D1%26wcseo%3D1%26batchservertelemetry%3D1%26noservertelemetry%3D1\t== ga\d=CAEYASoUMTg0MjkwMjMwNzEwOTY2OTgwNjIyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlV= T\sg=AOvVaw2f1PjmARbbQKYahDaDCITe","2025-05-03 00:00:00","""Officials bust smuggle s ca yi g shocki g co t aba d: 'I v= estigatio will dete mi e the full .... The smuggle s we e fou d to have app oximately 14 kil= og ams (a ou d 31 pou ds) of elepha t tusks. How To Bo ow F om You Home Wi= thout Touchi g ...""","0"
"IOL","https://www.google.com/url?rct=j\a=t\rl=https://iol.co.za/new= s/africa/fears-for-elephants-as-ivory-sales-debated-476178/\t=ga\d=CAEYAioUM= Tg0MjkwMjMwNzEwOTY2OTgwNjIyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw2zT= Xd30khOF0Cdz3eItMBz","2025-05-03 00:00:00","""Fea s fo elepha ts as ivo y sales debated. Poache s' footp i ts we e all a ou d the kill, but th= e hu te s did ot have time to emove the valuable ivo y tusks befo e Mohame= d Kama ya's team of ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://thenewsmill.c= om/2025/05/three-elephant-carcasses-found-in-assams-manas-national-park-poac= hing-suspected/\t=ga\d=CAEYAyoUMTg0MjkwMjMwNzEwOTY2OTgwNjIyGjgwNDUxZDViZmVkN= DEzMTg6Y29tOmVuOlVT\sg=AOvVaw0-3xpbOatXcAdW_QJIj4rK","2025-05-03 00:00:00","""Th ee elepha t ca casses fou d i Assam's Ma as Natio al Pa= k, poachi g suspected. male elepha t's tusks we e fou d missi g, a d = the cause of death is suspected to be poachi g. A i vestigatio is cu e tl= y u de way ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.downtoearth.org.in/wildlife-biodiversity/global-trafficking-of-pangolin-scales-elephant-ivory-plummets-post-pandemic\t=ga\d=CAEYACoTODAzMzY3MDcwMjIwOTgyMzg1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw1dn7zymSQylx2j3zKGPmSL","2025-05-03 00:00:00","""Global t afficki g of pa goli scales, elepha t ivo y plummets post-pa demic. Wildlife T afficki g Decli e: Pa goli scales a d elepha t ivo y t afficki g d ops post-pa demic due to e fo ceme t a d cha gi g smuggli g ...""","0"
"The Globe a d Mail","https://www.google.com/url?rct=j\a=t\rl=https://www.theglobeandmail.com/investing/markets/commodities/CCZ18/pressreleases/32187701/ivory-coast-cocoa-mid-crop-quality-issues-boost-prices/\t=ga\d=CAEYASoTODAzMzY3MDcwMjIwOTgyMzg1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw2z8X6XHOFG0GDiu-_Sh9Gj","2025-05-03 00:00:00","""Ivo y Coast Cocoa Mid-C op Quality Issues Boost P ices. Ivo y Coast Cocoa Mid-C op Quality Issues Boost P ices. Rich Asplu d - Ba cha t - F i May 2, 11:21AM CDT. July ICE NY cocoa (CCN25) today is up +162 ...""","0"
"BBC","https://www.google.com/url?rct=j\a=t\rl=https://www.bbc.com/news/articles/c99pd5xkn8zo\t=ga\d=CAEYAioTODAzMzY3MDcwMjIwOTgyMzg1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3iF-IXUzSLrmlKvBGXt3Yz","2025-05-03 00:00:00","""Tidja e Thiam: 'I was bo Ivo ia ' says ba k boss ba ed f om u i g fo p eside t. Tidja e Thiam, a fo me i te atio al ba ke a d the leade of Ivo y Coast's mai oppositio pa ty, has told the BBC that he will ot give up his ...""","0"
"Nasdaq","https://www.google.com/url?rct=j\a=t\rl=https://www.nasdaq.com/articles/cocoa-prices-supported-ivory-coast-mid-crop-quality-issues\t=ga\d=CAEYAyoTODAzMzY3MDcwMjIwOTgyMzg1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw32zTluk88GkCTbtddWBw-N","2025-05-03 00:00:00","""Cocoa P ices Suppo ted by Ivo y Coast Mid-C op Quality Issues. Last F iday, NY cocoa posted a 2-1/4 mo th high o supply co ce s as the pace of Ivo y Coast cocoa expo ts has slowed. Mo day's gove me t data ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.downtoear= th.org.in/wildlife-biodiversity/global-trafficking-of-pangolin-scales-elepha= nt-ivory-plummets-post-pandemic\t=ga\d=CAEYACoTODAzMzY3MDcwMjIwOTgyMzg1OTIaN= jM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw1dn7zymSQylx2j3zKGPmSL","2025-05-03 00:00:00","""Global t afficki g of pa goli scales, elepha t ivo y plumm= ets post-pa demic. Wildlife T afficki g Decli e: Pa goli scales a d ele= pha t ivo y t afficki g d ops post-pa demic due to e fo ceme t a d cha gi g = smuggli g ...""","0"
"Th= e Globe a d Mail","https://www.google.com/url?rct=j\a=t\rl=https://www.theglobea= ndmail.com/investing/markets/commodities/CCZ18/pressreleases/32187701/ivory-= coast-cocoa-mid-crop-quality-issues-boost-prices/\t=ga\d=CAEYASoTODAzMzY3MDc= wMjIwOTgyMzg1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw2z8X6XHOFG0GDi= u-_Sh9Gj","2025-05-03 00:00:00","""Ivo y Coast Cocoa Mid-C op Quality Issues Boost P ices. Ivo y Coast Cocoa Mid-C op Quality Issues Boost P ice= s. Rich Asplu d - Ba cha t - F i May 2, 11:21AM CDT. July ICE NY cocoa (CCN2= 5) today is up +162 ...""","0"
